Species,Subspecies,Hybrid,MorphogroupID,SpeciesID,SubspeciesID,Clade2012,SpecimenID,HerbariumSheetID,Family,Species_Full_Name,Country,Fst_political,Snd_political,Locality,Habitat,Elevation,Latitude,LatitudeDeg,LatitudeMin,LatitudeSec,LatitudeNS,Longitude,LongitudeDeg,LongitudeMin,LongitudeSec,LongitudeEW,Collector,CollectorNumber,CollectionDate,DeterminedBy,SpecimenData,OlderLabelsData,Notes,DNA,TYPE,MO,NY,F,US,UC,RSA,GH,L,K,E,GOET,BR,LIL,CORD,CTES,SP,RB,REU,ANDES,SPF,CONC,SI,MOL,LPB,USZ
E. rosea,NA,0,27,7,0,F,FZ456,MO6276179,Escalloniaceae,Escallonia rosea Griseb.,Chile,Araucania,Victoria,"Curacautín, camino a Termas de Tolhuaca","Borde de camino, a orillas de una quebrada. Con Nothofagus, Berberis, Fuchsia",1056,-38.28666667,38,17,12,S,-71.77222222,71,46,20,W,"F. Zapata, S. Sede",456,1/24/08,F. Zapata 2008,"Arbusto 1.7 m, flores rosadas",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rosea,NA,0,27,7,0,F,FZ467,MO6276167,Escalloniaceae,Escallonia rosea Griseb.,Chile,Maule,Curicó,"Reserva Nacional Radal Siete Tazas, Sendero los Chiquillanes, por el desvio del sendero hacia vertiente El Canelo","Bosque maduro de Nothofagus, creciendo en plena quebrada. Suelo muy húmedo cubierto de briznitas con Drymis y Fuchsia",1329,-35.46583333,35,27,57,S,-70.97722222,70,58,38,W,"F. Zapata, S. Sede",467,1/27/08,F. Zapata 2008,"Arbusto 3 m, botones y flores de color rosado oscuro y rosado pálido en el mismo individuo",,OJO: HOJAS MUY GRANDES!! Rubra??,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rosea,NA,0,27,7,0,F,FZ478,MO6276173,Escalloniaceae,Escallonia rosea Griseb.,Chile,Maule,Talca,"Vilches Alto, Reserva Nacional Altos de Lircay, sendero hacia Laguna del Alto","En medio de bosque maduro de Nothofagus, en un cañón donde se acumula mucha humedad; bosque denso con dosel del 20 m, hojarasca densa, suelo muy húmedo",1660,-35.59666667,35,35,48,S,-71.0175,71,1,3,W,"F. Zapata, S. Sede",478,1/28/08,F. Zapata 2008,"Arbusto 2 m, hojas de gran tamaño, botones rosados",,OJO: HOJAS MUY GRANDES!! Rubra??,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rosea,NA,0,27,7,0,F,TP14215,MO5695684,Escalloniaceae,Escallonia rosea Griseb.,Chile,Araucania,Malleco,"Las Varas, About 14 km from Curacautín, on the road to Victoria.",Open woodland by a little stream,500,-38.32638889,38,19,35,S,-72.06138889,72,3,41,W,T.M. Pedersen,14215,1/13/86,F. Zapata 2005,"Shrub 3 m, flowers red",E. rubra var. dumetorum,A bit WEIRD!!! s bit larger than usual rosea but resembling the form of rosea from the north,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. rosea,NA,0,27,7,0,F,MG4409,E22959,Escalloniaceae,Escallonia rosea Griseb.,Chile,Maule,Talca,Vilches Alto,Undisturbed mixed native forest dominates by Nothofagus spp.,1500,-35.5,35,30,,S,-71.16666667,71,10,,W,"M.F. Gardner, S.H. Knees, M.L. De Vore",4409,1/21/90,F. Zapata 2007,"Shrub to 4 m, foliage very softly pubsecent, flowers rich pink in terminal racemes","E. alpina (unausually hairy form) P. Barnes 1994; E. rosea, D. Zappi 1992",,0,0,,,,,,,,,1,1,,,,,,,,,,,,,,,
E. rosea,NA,0,27,7,0,F,FZ464,MOUNM_FZ464,Escalloniaceae,Escallonia rosea Griseb.,Chile,Maule,Curicó,"Reserva Nacional Radal Siete Tazas, Sendero los Chiquillanes, por el desvío del sendero hacia vertiente El Canelo","En medio de bosque maduro de Nothofagus, muy cerca de la quebrada. Creciendo con Drymis, Fuchsia",1328,-35.46611111,35,27,58,S,-70.97722222,70,58,38,W,"F. Zapata, S. Sede",464,1/27/08,F. Zapata 2008,"Arbsuto 2.3 m con ramificaciones muy largas; hojas pubescentes (rato en E. rosea); flores rosado muy pálido, casi blanco",,,0,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rosea,NA,0,27,7,0,F,MG85,E158663,Escalloniaceae,Escallonia rosea Griseb.,Chile,Maule,Talca,"Reserva Nacional Radal Siete Tazas, Sector Parque Inglés, Sendero los Chiquillanes",Nothofagus obliqua and N. dombeyi forest,1341,-35.46580556,35,27,56.9,S,-70.97641667,70,58,35.1,W,"M.F. Garnder, P. Hechenleitner, C. Martinez, P.I. Thomas",85,1/24/03,F. Zapata 2007,"Shrub to 3 m tall, new growth with soft hairs on stem . Flowers blushed pale rose",,,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,
E. rosea,NA,0,27,7,0,F,MG86,E158564,Escalloniaceae,Escallonia rosea Griseb.,Chile,Maule,Talca,"Reserva Nacional Radal Siete Tazas, Sector Parque Inglés, Sendero los Chiquillanes",Nothofagus obliqua and N. dombeyi forest,1341,-35.46583333,35,27,57,S,-70.97638889,70,58,35,W,"M.F. Garnder, P. Hechenleitner, C. Martinez, P.I. Thomas",86,1/24/03,F. Zapata 2007,"Shrub to 3 m tall, stem glabrous, flowers wine-red outer, pale pink within",,,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,
E. rosea,NA,0,27,7,0,F,FZ470,MOUNM_FZ470,Escalloniaceae,Escallonia rosea Griseb.,Chile,Maule,Curicó,"Reserva Nacional Radal Siete Tazas, Sendero los Chiquillanes, final del sendero llegando al parque Inglés",Quebrada en medio de bosque nativo,1312,-35.46916667,35,28,9,S,-70.97222222,70,58,20,W,"F. Zapata, S. Sede",470,1/27/08,F. Zapata 2008,"Arbusto 3 m, flores rosado intenso con parte apical de los pétalos rosado pálido",,,0,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rosea,NA,0,27,7,0,F,FZ466,MOUNM_FZ466,Escalloniaceae,Escallonia rosea Griseb.,Chile,Maule,Curicó,"Reserva Nacional Radal Siete Tazas, Sendero los Chiquillanes, por el desvío del sendero hacia vertiente El Canelo","En medio de bosque maduro de Nothofagus, muy cerca de la quebrada. Creciendo con Drymis, Fuchsia. Suelo muy húmedo cubierto por briófitos",1328,-35.46611111,35,27,58,S,-70.97725,70,58,38.1,W,"F. Zapata, S. Sede",466,1/27/08,F. Zapata 2008,"Arbusto 3 m, flores muy grandes (más grandes de lo usual en esta especie) de color rosado intenso, con la parte apical rosado pálido; algunos frutos viejos",,,0,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rosea,NA,0,27,7,0,F,FZ477,MOUNM_FZ477,Escalloniaceae,Escallonia rosea Griseb.,Chile,Maule,Talca,"Vilches Alto, Reserva Nacional Altos del Lircay, sendero hacia la laguna del Alto","En medio de bosque maduro de Nothofagus, en un cañón donde se acumula mucha humedad; bosque denso con dosel del 20 m, hojarasca densa, suelo muy húmedo",1661,-35.59666667,35,35,48,S,-71.0175,71,1,3,W,"F. Zapata, S. Sede",477,1/28/08,F. Zapata 2008,"Arbsuto 2 m, hojas de gran tamaño, flores rosadas",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rosea,NA,0,27,7,0,F,MG296,E158533,Escalloniaceae,Escallonia rosea Griseb.,Chile,Maule,Linares,Reserva Nacional Los Bellotos del Melado,"Quebrada leading to Cerro El Melado, rocky streamside margins",1374,-35.85622222,35,51,22.4,S,-71.09552778,71,5,43.9,W,"M.F. Garnder, P. Hechenleitner, C. Martinez, P.I. Thomas",296,1/28/03,F. Zapata 2007,Shrub to 2 m,,,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,
E. rosea,NA,0,27,7,0,F,MG291,E158505,Escalloniaceae,Escallonia rosea Griseb.,Chile,Maule,Linares,Reserva Nacional Los Bellotos del Melado,"Quebrada leading to Cerro El Melado, rocky streamside margins",1374,-35.85619444,35,51,22.3,S,-71.09555556,71,5,44,W,"M.F. Garnder, P. Hechenleitner, C. Martinez, P.I. Thomas",291,1/28/03,F. Zapata 2007,Evergreen shrub to 2 m or more. Flowers white,,,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,
E. rosea,NA,0,27,7,0,F,FZ395,MOUNM_FZ395,Escalloniaceae,Escallonia rosea Griseb.,Chile,Biobio,Chillán,En camino a Termas de Chillán,"En borde de quebrada con suelo completamente humedo y anegado. Crece con Chusquea, Hypericum y Mimulus",1662,-36.9075,36,54,27,S,-71.41138889,71,24,41,W,"F. Zapata, S. Sede",395,1/22/08,F. Zapata 2008,"Arbsuto 1 m, botones florales rosados y flores rosadas",,,0,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rosea,NA,0,27,7,0,F,FZ392,MOUNM_FZ392,Escalloniaceae,Escallonia rosea Griseb.,Chile,Biobio,Chillán,Ascenso a Termas de Chillán,"A orillas de una quebrada en medio del bosque nativo de Nothofagus, Chusquea y Alstroemeria (flor naranja). Suelo muy húmedo cubierto completamente por briófitos",1472,-36.91805556,36,55,5,S,-71.42805556,71,25,41,W,"F. Zapata, S. Sede",392,1/22/08,F. Zapata 2008,"Arbusto 2 m, botones florales y flores rosado pálido, cáliz verde",,,0,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rosea,NA,0,27,7,0,F,FZ394,MOUNM_FZ394,Escalloniaceae,Escallonia rosea Griseb.,Chile,Biobio,Chillán,En camino a Termas de Chillán,"En borde de quebrada con suelo completamente humedo y anegado. Crece con Chusquea, Hypericum y Mimulus",1662,-36.9075,36,54,27,S,-71.41138889,71,24,41,W,"F. Zapata, S. Sede",394,1/22/08,F. Zapata 2008,"Arbusto 1.8 m, muy ramificado, flores rosado intenso con cáliz verde",,,0,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rubra,NA,0,27,13,0,F,HGs.n.,MO1023161,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Los Lagos,Corral,,,100,-39.86666667,39,52,0,S,-73.43333333,73,26,0,W,H. Gunckel,s.n.,1/19/30,F. Zapata 2005,,"E. rubra, C.W. Hamilton",,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. rubra,NA,0,27,13,0,F,OB6523,MO1640677,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Valparaiso,Algarrobo Norte,Playa Mirasol,,170,-33.28527778,33,17,7,S,-71.64361111,71,38,37,W,O. Boelcke,6523,3/4/52,F. Zapata 2005,"Flores solitarias o en inflorescencias en la misma planta, arbusto 2 m, pedicelos y caliz con muchas o pocas glandulas.","E. rubra var. uniflora, I guess O. Boelcke; E. rubra, CW Hamilton 1999",,0,0,1,,1,,,,,,1,,,,,,,,,,,,,,,,
E. rubra,NA,0,27,13,0,F,OZ9429,MO2573358,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Valparaiso,Tunquén,,Near the coast,100,-33.26666667,33,16,0,S,-71.65,71,39,0,W,O. Zöllner,9429,5/20/77,F. Zapata 2005,,"E.rosea, I guess by Zöllner; E. rosea CW Hamilton",,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. rubra,NA,0,27,13,0,F,EWs.n.,MO2724942,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Llanquihue,Ensenada,,,60,-41.2,41,12,0,S,-72.55,72,32,60,W,E. Wall,s.n.,1/10/47,F. Zapata 2005,,"E.rosea, B.Sparre 1962.  E rubra, C.W. Hamilton 1999.",,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. rubra,NA,0,27,13,0,F,BH5892,MO2738088,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Llanquihue,Puerto Varas,40 km N of Puerto Varas along road to Petrohue,,300,-41.13333333,41,7,60,S,-72.51666667,72,31,0,W,B. Hammel,5892,12/9/78,F. Zapata 2005,"Shrub 1 m, flowers red.","E. macrantha, R. Liesner; E.rubra, R. Liesner",,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. rubra,NA,0,27,13,0,F,OZ17557,MO4665818,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Valparaiso,Limache,Quebrada Alarzán,,500,-33.01666667,33,1,0,S,-71.26666667,71,16,0,W,O. Zöllner,17557,4/1/91,F. Zapata 2005,,"E. rosea, I guess it was determined by Zöllner",,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
E. rubra,NA,0,27,13,0,F,LL5968,MO5695682,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Valparaiso,Mirasol,ca. 36 km N of San Antonio.,"Coastal quebrada with sclerophyllous vegetation on slopes, Stream running through quebrada.",100,-33.33333333,33,20,,S,-71.66805556,71,40,5,W,L.R. Landrum,5968,2/4/88,F. Zapata 2005,Shrub leaning on rock along stream. Flower red,,,0,0,1,,,,,1,,,,,,,,,,,,,,,,,,,
E. rubra,NA,0,27,13,0,F,FZ440,MOUNM_FZ440,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Araucania,Victoria,"Curacautín, termas de Río Blanco","Subiendo por lecho del río, parte alta del bosque nativo con muy poco árboles de Nothofagus y Araucaria",1166,-38.57777778,38,34,40,S,-71.62305556,71,37,23,W,"F. Zapata, S. Sede",440,1/24/08,F. Zapata 2008,"Arbusto 80 cm, cáliz rojizo, pétalos rojizos. Muy poco individuos, Había muchas abejas visitando las flores.  En la parte de más abajo crece E. florida y posiblemente haya flujo genético entre estas dos especies",,"JUNE 18: I changed determination after looking at other specimens, it was clear that this one resemble more a reduced form of rubra, with glands in ovary, leaves, etc.",1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rubra,NA,0,27,13,0,F,FZ119,MOUNM_FZ119,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Santiago,Cordillera,Reserva Nacional Río Clarillo,"Ladera pedregos, creciendo en  simpatría absoluta (uno al lado del otro) de E. myrtoidea y E. pulverulenta",954,-33.72916667,33,43,45,S,-70.47055556,70,28,14,W,F. Zapata,119,11/5/05,F. Zapata 2005,"Arbusto pequeño, 80 cm, hojas no glutinosas, flores de color rojizo oscuro (más oscuro que otras típicas E. rubra; no frutos",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rubra,NA,0,27,13,0,F,FZ475,MOUNM_FZ475,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Maule,Talca,"Vilches Alto, Reserva Nacional Altos del Lircay, sendero Cerro Peine","Subiendo por el Sendero en medio del bosque maduro de Nothofagus. Creciendo con Berberis, Chusquea, briófitos",1605,-35.60444444,35,36,16,S,-71.03888889,71,2,20,W,"F. Zapata, S. Sede",475,1/27/08,F. Zapata 2008,"Arbusto 1.7 m, flor rojiza, glándulas en hojas",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rubra,NA,0,27,13,0,F,MG5482,E70482,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Maule,Curicó,"10 km north of Los Quenes, upper vallery of the río Teno","North facing drier slopes of Mediterranean type vegetation dominated by Quillaja saponaria, Cryptocaria alba, Lithrea caustica and Acacia caven",750,-34.98333333,34,59,,S,-70.76666667,70,46,,W,"M.F. Gardner, S.G. Knees",5482,2/11/93,F. Zapata 2007,"Shrub to 1 m, flowers deep red",,,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,
E. rubra,NA,0,27,13,0,F,FZ500,MOUNM_FZ500,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Biobio,San Carlos,"Fundo Bulilleo, estero Bulilleo","Lecho del río, muy rocos, seco",528,-36.60027778,36,36,1,S,-71.46916667,71,28,9,W,"F. Zapata, S. Sede",500,6/29/08,F. Zapata 2008,"Arbusto 50 cm, flores pasadas rojas",,,0,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rubra,NA,0,27,13,0,F,FZ406,MOUNM_FZ406,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Biobio,Antuco,"Camino de ascenso de Antuco a Parque Nacional Laguna del Laja, después de señal de rocas desprendibles","En una pared rocosa, muy cerca de un cureso de agua. Con Gunnera, Fuchsia, Calceolaria, Fabaceae, Poacee",803,-37.39333333,37,23,36,S,-71.46277778,71,27,46,W,"F. Zapata, S. Sede",406,1/22/08,F. Zapata 2008,"Arbusto 1.5 m, muy ramificado, cáliz rojizo, flores un poco pasadas con pétalos rojo muy oscuro; glándulas en cáliz y hojas!",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rubra,NA,0,27,13,0,F,FZ425,MOUNM_FZ425,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Araucania,Victoria,"Curacautin, camino a Termas de Río Blanco, puente río Negro","A orillas del río, con Nothofagus",798,-38.53947222,38,32,22.1,S,-71.67588889,71,40,33.2,W,"F. Zapata, S. Sede",425,1/23/08,F. Zapata 2008,"Arbusto 50 cm, flores rojos intenso",,,0,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rubra,NA,0,27,13,0,F,FZ444,MOUNM_FZ444,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Araucania,Victoria,"Curacautin, camino a Termas de Río Blanco, subiendo por el lecho del río Blanco",Parte alta del bosque natuvo con muy pocos árboles de Nothofagus y Araucaria.,1130,-38.57805556,38,34,41,S,-71.62222222,71,37,20,W,"F. Zapata, S. Sede",444,1/24/08,F. Zapata 2008,"Arbusto 80 cm, cáliz rojizo, pétalos rojos. Pocos individuos. Había abjeas visitando las flores. Ver posible hibridización con E. florida!!",,,0,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rubra,NA,0,27,13,0,F,FZ533,MOUNM_FZ533,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Los Ríos,Valdivia,Ruta hacia Parque Oncol tomando el desvío para descender a Pilolcura,"Común a lo largo de ua quebrda que desemboca en el Océano.  Hay más individuos cerca de la desembicadura. Con Calceolaria, Aextoxicum, Fuchsia, Berberis, Griselinia. Suelo muy húmedo; paisaje intervenido alrededor",35,-39.67555556,39,40,32,S,-73.35138889,73,21,5,W,"F. Zapata, S. Sede",533,2/3/08,F. Zapata 2008,"Arbsuto 1.5 m, flores rojo muy oscuro",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rubra,NA,0,27,13,0,F,FZ97,MOUNM_FZ97,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Los Ríos,Valdivia,"Chaihuín, Reserva Costera de la YNC-WWF","En borde de bosque en pastizales junto a arbustos de Kageneckia, Litre y Myrceugenia",27,-39.96472222,39,57,53,S,-73.56916667,73,34,9,W,F. Zapata,97,10/6/05,F. Zapata 2005,"Arbusto 1.8 m, hojas algo glutinosas; flores rosadas, botones florales rosados; frutos secos cafe",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rubra,NA,0,27,13,0,F,CC2,MOUNM_CC2,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Los Lagos,Los Muermos,Punta Estaquilla,Creciendo en alforamiento rocoso de la costa,10,-41.39527778,41,23,43,S,-73.83333333,73,50,0,W,C. Cornelius,2,10/12/05,F. Zapata 2005,"Arbusto 1 m, hojas con márgenes que parecen un poco más diferentes de los típicos de E. rubra y que son menos aserrados y las hojas son un poco más redondeadas",,,0,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rubra,NA,0,27,13,0,F,MW6806,NY_MW6806,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Argentina,Neuquen,Los Lagos,"Road from Villa La Angostura to border of Chile, road KM 66.5","Wet roadside vegetation in seepage are on sheer rock face, surrounded by closed Nothofagus-forest",830,-40.73416667,40,44,3,S,-71.41416667,71,24,51,W,"M. Weigend, H. Förther, K. Weigend Nr.",6806,1/9/02,F. Zapata 2007,,,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,
E. rubra,NA,0,27,13,0,F,MB369,US3438139,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Argentina,Neuquen,San Martín de los Andes,"Ruta 234, Lago Hermoso, PN. Lanin",Laderas de cerro,1000,-40.33608333,40,20,9.9,S,-71.41161111,71,24,41.8,W,"M. Bonifacio, P. Gerhardt, V, Romano",369,1/9/02,F. Zapata 2007,"50-60 cm de altura, flores rojizas",,,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,
E. rubra,NA,0,27,13,0,F,FZ106,MOUNM_FZ106,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Los Rios,Llanquihue,,"Orillas del lago Llanquihue, creciendo en una zona muy humeda a orillas del lago (es muy común).  COn Gunnera, Fuchsia magellanica, Gaultheria, Berberis",62,-41.22638889,41,13,35,S,-72.63833333,72,38,18,W,F. Zapata,106,10/11/05,F. Zapata 2005,"Arbusto 2 m, hojas jóvenes muy glutinosas, flores rosado oscuro, frutos secos",,,0,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rubra,NA,0,27,13,0,F,PB368,E96278,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Los Rios,Llanquihue,"Puerto Varas, road to Ensenada on south of Laguna LLanquihue","North facing, well vegetated rocky outcrops",150,-41.21527778,41,12,55,S,-72.6825,72,40,57,W,"P. Baxter, P. Brownless, M. Bustos, M. Gardner, K. Matthews, H.S. Maxwell, D. Rae",368,3/1/98,F. Zapata 2007,"Shrub to 1.5 m, flowers red, paler at base of corolla",,,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,
E. rubra,NA,0,27,13,0,F,PH318,E236136,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Argentina,Rio Negro,Parque Nacional Nahuel Huapi,Puerto Blest,"En playa a orilla del Lago Nahuel Huapi. Con Nothofagus dombeyi dominando y Maytenus magellanica, Gaultheria philyreifolia, Discaria chacaye y Chusquea sp.",700,-40.68333333,40,41,,S,-71.7,71,42,,W,"P. Hechenleitner, M.F. Gardner, C. Martinez, R. Ennos",318,2/15/06,F. Zapata 2007,"Arbusto de 3 m, flores rosado-rojas, tallo y pelos glandulosos, hojas pegajosas",,,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,
E. rubra,NA,0,27,13,0,F,PH317,E236138,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Argentina,Rio Negro,Parque Nacional Nahuel Huapi,Puerto Blest,"En playa a orilla del Lago Nahuel Huapi. Con Nothofagus dombeyi dominando y Maytenus magellanica, Gaultheria philyreifolia, Discaria chacaye y Chusquea sp.",700,-40.68361111,40,41,1,S,-71.7,71,42,,W,"P. Hechenleitner, M.F. Gardner, C. Martinez, R. Ennos",317,2/15/06,F. Zapata 2007,"Arbusto de 3 m, flores rosado-rojas, tallo y pelos glandulosos, hojas pegajosas",,,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,
E. rubra,NA,0,27,13,0,F,PH75,GH_PH75,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Los Rios,Valdivia,Lago Ranco,,400,-40.3425,40,20,33,S,-72.2475,72,14,51,W,P. Cantino,75,2/11/72,F. Zapata 2007,,,,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,
E. rubra,NA,0,27,13,0,F,MG4006,E16392,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Los Lagos,Osorno,"Parque Nacional Puyehue, camino a volcán Antillanca",High lenga forest type and Altoandino vegetation. Volcanic ash,1100,-40.76666667,40,46,,S,-72.2,72,12,,W,"M.F. Gardner, S.G. Knees",4006,1/29/88,F. Zapata 2007,"Shrub to 2 m, flowers rose pink",,,0,0,,,,,,,,,1,1,,,,,,,,,,,,,,,
E. rubra,NA,0,27,13,0,F,PB260,E9923,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Los Lagos,Chaitén,"Palena, forest bordering carretera longitudinal austral presidente Pinochet, road to Gonzalo",Valdivian forest,8,-42.82,42,49,12,S,-72.7275,72,43,39,W,"P. Brownless, M.F. Gardner, H.S> Maxwell, R. Rozzi",260,2/22/96,F. Zapata 2007,"Shrub to 2 m, flowers fuchsia-pink",,,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,
E. rubra,NA,0,27,13,0,F,RF5795,MO5716494,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Argentina,Chubut,Cushamen,"12 km al S de Epuyen, por ruta Nal. 258",Bosque húmedo,600,-42.16666667,42,10,,S,-71.36666667,71,22,,W,"R.H. Fortunato, R. Gomez, A. Martinez",5795,12/12/97,F. Zapata 2005,"Flor rojiza, arbusto de 0.5-1 m alt.","E. rubra var. rubra, R. Fortunato 1998",,0,0,1,1,,,,,,,1,,,,,,,,,,,,,,,,
E. rubra,NA,0,27,13,0,F,JB32862,BR934953,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Magallanes,Puerto Natales,N.W of Puerto Natales,Broussailles,50,-51.66666667,51,40,,S,-72.53333333,72,32,,W,J. Bouharmont,32862,1/28/04,F. Zapata 2007,"Arbuste 0.8 m, fleures rouge foncé",,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,,
E. rubra,NA,0,27,13,0,F,FZ98,MO6296019,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Los Lagos,Valdivia,"Chaihuin, desembocadura rio Chaihuin","Ladera empinada justo en la desembocadura del rio. Creciendo con Ulex europaeus, Griselinia jodinifolia, Gaultheria phyllireifolia, Arrayán, Aextoxycum punctatum",12,-39.93972222,39,56,23,S,-73.5825,73,34,57,W,F. Zapata,98,10/8/05,F. Zapata 2005,"Arbusto pequeño de 80 cm, hojas jóvenes glutinosas, adultas no, flores rosadas pero no pudieron ser recolectadas, frutos secos",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rubra,NA,0,27,13,0,F,FZ101,MO6296022,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Los Lagos,Puerto Varas,Cerro Phillipi,"En ladera expuesta, en medio de un bosque mixto de plantas nativas e introducidas (e.g. Pinus, Acacia)",20,-41.31141667,41,18,41.1,S,-72.98113889,72,58,52.1,W,F. Zapata,101,10/10/05,F. Zapata 2005,"Arbusto 1.8 m, pocas hojas en tallos cortos, pocas flores en botón (rosado), frutos secos",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rubra,NA,0,27,13,0,F,FZ102,MO6296021,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Los Lagos,Ensenada,Camino entre Ensenada y Petrohue (saltos de Petrohue),En borde de rio pedregoso y cascadas. Muy comun. Creciendo con Ugni y Nothofagus,50,-41.13333333,41,8,,S,-72.41666667,72,25,,W,F. Zapata,102,10/11/05,F. Zapata 2005,"Arbusto 1.8 m, hojas jóvenes algo glutinosas, no flores",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
E. rubra,NA,0,27,13,0,F,FZ103,MO6274472,Escalloniaceae,Escallonia rubra (Ruiz & Pav.) Pers.,Chile,Petrohue,Lago Todos los Santos,Borde oriental del lago ,muy común a lo largo de camino hacia el lago,204,-41.13638889,41,8,11,S,-72.39916667,72,23,57,W,F. Zapata,103,10/11/05,F. Zapata 2005,"Arbusto 1.7 m, pelos rojizos muy escasos en tallos jóvenes, hojas muy variables en tamaño, flores rosda fuerte, bastantes botones florales",,,1,0,1,,,,,,,,,,,,,,,,,,,,1,,,,
